"Date","Date_original","TIMESTAMP_DAY","Year","AirT","DATE","RH","VP","VP_long_term","VPD","VPD_VPlongterm","VPD_data.range","precip","NetRad","Eto","Extra_date","Month","DOY","TA_Svgt","Model.P..Richards.growth.model..4P.","Mechanistic.Growth.Model..3P.","Week","DOY_cont","ETo_mm","Ta_1_1_1","RH_1_1_1","ETo_mm_pred.VPD","ETo_mm_pred_AirT","ETo_mm.combined"
2009-07-19,"19-Jul","07/19/2009",2009,15.2,"07/19/2009",70,2.8292024491,10.3,0.5177440482,0.506557377,"Good",0,20.43,NA,"",7,200,NA,0.0014725,1.14468563,29,NA,NA,NA,NA,1.16295947661372,1.21253392328448,1.16295947661372
2009-07-20,"20-Jul","07/20/2009",2009,16.1,"07/20/2009",75,2.9971429791,12.3,0.4570643043,0.5040983607,"Good",5.7,14.38,NA,"",7,201,NA,0.00134283,1.03443777,29,NA,NA,NA,NA,1.06335458825245,1.28838543181376,1.06335458825245
2009-07-21,"21-Jul","07/21/2009",2009,18.5,"07/21/2009",99,3.488414474,14.1,0.0212793283,0.0231147541,"Good",18.8,4.598,NA,"",7,202,NA,0.0006701,0.01168867,29,NA,NA,NA,NA,0.0336205670739476,1.49983695725763,0.0336205670739476
2009-07-22,"22-Jul","07/22/2009",2009,17.3,"07/22/2009",88,3.2346193684,13.7,0.2367741378,0.2695081967,"Good",0,13.81,NA,"",7,203,NA,0.00095197,0.57296662,29,NA,NA,NA,NA,0.621155745516788,1.39241047664047,0.621155745516788
2009-07-23,"23-Jul","07/23/2009",2009,11.3,"07/23/2009",91,2.1930386093,14,0.1203978196,0.206557377,"Good",2.8,9.83,NA,"",7,204,NA,0.00078899,0.28490359,30,NA,NA,NA,NA,0.326018289502427,0.90419612952671,0.326018289502427
2009-07-24,"24-Jul","07/24/2009",2009,11.9,"07/24/2009",99,2.2818644556,16.1,0.0139193732,0.0263934426,"Good",25.7,3.567,NA,"",7,205,NA,0.00066194,-0.0096993,30,NA,NA,NA,NA,0.0102400624514868,0.949559651060593,0.0102400624514868
2009-07-25,"25-Jul","07/25/2009",2009,10.3,"07/25/2009",99,2.0517347406,16.8,0.0125155819,0.0275409836,"Good",18.5,4.778,NA,"",7,206,NA,0.0006604,-0.0137966,30,NA,NA,NA,NA,0.00575307300508771,0.830193319301748,0.00575307300508771
2009-07-26,"26-Jul","07/26/2009",2009,13.8,"07/26/2009",99,2.5843456414,15.9,0.0157645084,0.0260655738,"Good",18.5,6.995,NA,"",7,207,NA,0.00066398,-0.0043226,30,NA,NA,NA,NA,0.0161242813343042,1.09812141707361,0.0161242813343042
2009-07-27,"27-Jul","07/27/2009",2009,16.7,"07/27/2009",94,3.1138984877,13.9,0.1139686846,0.1367213115,"Good",8.6,11.96,NA,"",7,208,NA,0.00078075,0.26799147,30,NA,NA,NA,NA,0.3082631937801,1.33997958717744,0.3082631937801
2009-07-28,"28-Jul","07/28/2009",2009,16.8,"07/28/2009",96,3.1337402239,14.7,0.0764632615,0.0963934426,"Good",0,6.051,NA,"",7,209,NA,0.00073418,0.16713482,30,NA,NA,NA,NA,0.201424883524731,1.34865959844996,0.201424883524731
2009-07-29,"29-Jul","07/29/2009",2009,18.9,"07/29/2009",72,3.576800591,11.6,0.6109175409,0.5324590164,"Good",0,23.36,NA,"",7,210,NA,0.0016928,1.30146917,30,NA,NA,NA,NA,1.30027994079253,1.53642077848983,1.30027994079253
2009-07-30,"30-Jul","07/30/2009",2009,18,"07/30/2009",73,3.3806239602,12,0.5567887662,0.531147541,"Good",0,22.98,NA,"",7,211,NA,0.00156158,1.2121687,31,NA,NA,NA,NA,1.22270085311919,1.45465550239023,1.22270085311919
2009-07-31,"31-Jul","07/31/2009",2009,15.3,"07/31/2009",85,2.8474456645,13.3,0.2605412783,0.3270491803,"Good",1.3,9.33,NA,"",7,212,NA,0.00098868,0.62778589,31,NA,NA,NA,NA,0.675717130355191,1.22087176206809,0.675717130355191
2009-08-01,"1-Aug","08/01/2009",2009,16.3,"08/01/2009",89,3.0356277952,15.4,0.2036906251,0.277704918,"Good",6.4,12.48,NA,"",8,213,NA,0.00090288,0.49445707,31,NA,NA,NA,NA,0.54210680639482,1.30549134184002,0.54210680639482
2009-08-02,"2-Aug","08/02/2009",2009,16,"08/02/2009",90,2.9780614119,15.3,0.1816617461,0.2508196721,"Good",1.3,12.27,NA,"",8,214,NA,0.00087143,0.44072176,31,NA,NA,NA,NA,0.487394961374529,1.27986681431861,0.487394961374529
2009-08-03,"3-Aug","08/03/2009",2009,16,"08/03/2009",84,2.9780614119,14.2,0.2906587938,0.3724590164,"Good",0,14.97,NA,"",8,215,NA,0.00103696,0.69540675,31,NA,NA,NA,NA,0.742288631071495,1.27986681431861,0.742288631071495
2009-08-04,"4-Aug","08/04/2009",2009,12.9,"08/04/2009",80,2.4369423868,12.8,0.2973069712,0.4196721311,"Good",0,15.78,NA,"",8,216,NA,0.0010479,0.71006105,31,NA,NA,NA,NA,0.756607741231648,1.02680626666928,0.756607741231648
2009-08-05,"5-Aug","08/05/2009",2009,16.5,"08/05/2009",90,3.0745449265,15.3,0.1875472405,0.2508196721,"Good",9,13.58,NA,"",8,217,NA,0.00087974,0.4551944,31,NA,NA,NA,NA,0.502178708299649,1.32268922877743,0.502178708299649
2009-08-06,"6-Aug","08/06/2009",2009,15.7,"08/06/2009",88,2.9214539901,15.8,0.2138504321,0.3108196721,"Good",0,15.37,NA,"",8,218,NA,0.00091771,0.51884395,32,NA,NA,NA,NA,0.566774767165659,1.25444757749957,0.566774767165659
2009-08-07,"7-Aug","08/07/2009",2009,18.2,"08/07/2009",81,3.4233850966,15.1,0.3967703327,0.4703278689,"Good",0,17.14,NA,"",8,219,NA,0.00122396,0.91806038,32,NA,NA,NA,NA,0.955598073127189,1.47265543135421,0.955598073127189
2009-08-08,"8-Aug","08/08/2009",2009,15.7,"08/08/2009",81,2.9214539901,15.5,0.3385965175,0.4827868852,"Good",0,20.12,NA,"",8,220,NA,0.00111809,0.79892448,32,NA,NA,NA,NA,0.842603515427984,1.25444757749957,0.842603515427984
2009-08-09,"9-Aug","08/09/2009",2009,15.7,"08/09/2009",79,2.9214539901,15.6,0.3742382561,0.5370491803,"Good",0,18.5,NA,"",8,221,NA,0.00118196,0.87273674,32,NA,NA,NA,NA,0.912925723931542,1.25444757749957,0.912925723931542
2009-08-10,"10-Aug","08/10/2009",2009,13.9,"08/10/2009",90,2.6011969598,16.3,0.1586730146,0.2672131148,"Good",1.3,10.76,NA,"",8,222,NA,0.00083965,0.38336844,32,NA,NA,NA,NA,0.428463147021569,1.10615207544151,0.428463147021569
2009-08-11,"11-Aug","08/11/2009",2009,15.1,"08/11/2009",85,2.8110617929,15.2,0.257212154,0.3737704918,"Good",5,15.29,NA,"",8,223,NA,0.00098346,0.62018545,32,NA,NA,NA,NA,0.668183943580576,1.20421841040552,0.668183943580576
2009-08-12,"12-Aug","08/12/2009",2009,16,"08/12/2009",79,2.9780614119,11.8,0.3814896669,0.4062295082,"Good",2.4,12.8,NA,"",8,224,NA,0.00119534,0.88743466,32,NA,NA,NA,NA,0.926806600476022,1.27986681431861,0.926806600476022
2009-08-13,"13-Aug","08/13/2009",2009,17.7,"08/13/2009",72,3.3173589605,9.3,0.5666049104,0.4268852459,"Good",0,17.21,NA,"",8,225,NA,0.00158469,1.22872402,33,NA,NA,NA,NA,1.23721144415597,1.42783594736007,1.23721144415597
2009-08-14,"14-Aug","08/14/2009",2009,18.3,"08/14/2009",77,3.4449426479,9,0.4833254535,0.3393442623,"Good",0,15.57,NA,"",8,226,NA,0.00139767,1.08297332,33,NA,NA,NA,NA,1.10750674491678,1.4816916573651,1.10750674491678
2009-08-15,"15-Aug","08/15/2009",2009,13.9,"08/15/2009",74,2.6011969598,8.6,0.4125498378,0.366557377,"Good",0,16.77,NA,"",8,227,NA,0.00125415,0.94919854,33,NA,NA,NA,NA,0.98468732652323,1.10615207544151,0.98468732652323
2009-08-16,"16-Aug","08/16/2009",2009,9.2,"08/16/2009",97,1.9056031741,10.3,0.0348725381,0.0506557377,"Good",15.2,4.112,NA,"",8,228,NA,0.00068541,0.05077896,33,NA,NA,NA,NA,0.0761714142488734,0.751049524093016,0.0761714142488734
2009-08-17,"17-Aug","08/17/2009",2009,10.8,"08/17/2009",78,2.121352808,9.3,0.2846855468,0.3354098361,"Good",0,17.1,NA,"",8,229,NA,0.00102723,0.68215683,33,NA,NA,NA,NA,0.729308560974509,0.866946702880427,0.729308560974509
2009-08-18,"18-Aug","08/18/2009",2009,10.1,"08/18/2009",80,2.0244550007,9.7,0.2469835101,0.3180327869,"Good",0,12.85,NA,"",8,230,NA,0.00096759,0.5966744,33,NA,NA,NA,NA,0.644816594695066,0.815629375282926,0.644816594695066
2009-08-19,"19-Aug","08/19/2009",2009,8.2,"08/19/2009",68,1.7807840081,7,0.3476090384,0.3672131148,"Good",0,18.85,NA,"",8,231,NA,0.00113395,0.81783819,33,NA,NA,NA,NA,0.860719732575674,0.68109839992585,0.860719732575674
2009-08-20,"20-Aug","08/20/2009",2009,10,"08/20/2009",91,2.0109351169,10.9,0.1104003379,0.1608196721,"Good",0,5.126,NA,"",8,232,NA,0.00077621,0.25855775,34,NA,NA,NA,NA,0.298339146661053,0.808376638180562,0.298339146661053
2009-08-21,"21-Aug","08/21/2009",2009,12.7,"08/21/2009",89,2.4052070103,13.8,0.1613893904,0.248852459,"Good",0,10.23,NA,"",8,233,NA,0.00084335,0.39021427,34,NA,NA,NA,NA,0.435526247019069,1.01119080674858,0.435526247019069
2009-08-22,"22-Aug","08/22/2009",2009,12.2,"08/22/2009",83,2.3274508216,12.5,0.2413566502,0.3483606557,"Good",0,8.79,NA,"",8,234,NA,0.00095896,0.58363788,34,NA,NA,NA,NA,0.631818020773308,0.972516553663744,0.631818020773308
2009-08-23,"23-Aug","08/23/2009",2009,11,"08/23/2009",86,2.1497761046,12.4,0.1835908793,0.2845901639,"Good",1.5,10.47,NA,"",8,235,NA,0.00087415,0.44547495,34,NA,NA,NA,NA,0.492254226462306,0.881786575468631,0.492254226462306
2009-08-24,"24-Aug","08/24/2009",2009,8.7,"08/24/2009",80,1.8422635904,9.9,0.224756158,0.3245901639,"Good",0,15.16,NA,"",8,236,NA,0.00093387,0.54474702,34,NA,NA,NA,NA,0.59286460790893,0.715839519762518,0.59286460790893
2009-08-25,"25-Aug","08/25/2009",2009,7.4,"08/25/2009",82,1.6861688539,10.7,0.1851413402,0.3157377049,"Good",0,13.19,NA,"",8,237,NA,0.00087633,0.44928849,34,NA,NA,NA,NA,0.496150117443758,0.626472333975854,0.496150117443758
2009-08-26,"26-Aug","08/26/2009",2009,6.2,"08/26/2009",92,1.5525426863,13.1,0.0757640831,0.1718032787,"Good",0,7.39,NA,"",8,238,NA,0.00073333,0.1652185,34,NA,NA,NA,NA,0.199379216877458,0.546699125351527,0.199379216877458
2009-08-27,"27-Aug","08/27/2009",2009,6.9,"08/27/2009",90,1.629308328,12.9,0.099387808,0.2114754098,"Good",0,5.261,NA,"",8,239,NA,0.00076234,0.22923051,35,NA,NA,NA,NA,0.267396002935357,0.592921298845772,0.267396002935357
2009-08-28,"28-Aug","08/28/2009",2009,7.4,"08/28/2009",94,1.6861688539,13.2,0.0617137801,0.1298360656,"Good",0,5.938,NA,"",8,240,NA,0.00071654,0.12642374,35,NA,NA,NA,NA,0.157841487767962,0.626472333975854,0.157841487767962
2009-08-29,"29-Aug","08/29/2009",2009,7.1,"08/29/2009",90,1.6518465833,14.2,0.1007626416,0.2327868852,"Good",6.9,8.5,NA,"",8,241,NA,0.00076406,0.23290947,35,NA,NA,NA,NA,0.27128525131222,0.606287761939573,0.27128525131222
2009-08-30,"30-Aug","08/30/2009",2009,7.6,"08/30/2009",86,1.7093977865,12,0.145982571,0.2754098361,"Good",1.4,11.41,NA,"",8,242,NA,0.00082254,0.35113836,35,NA,NA,NA,NA,0.395105788871967,0.640019197911985,0.395105788871967
2009-08-31,"31-Aug","08/31/2009",2009,6.8,"08/31/2009",82,1.6181411169,11.1,0.1776718946,0.3275409836,"Good",4.1,11.97,NA,"",8,243,NA,0.00086584,0.43086202,35,NA,NA,NA,NA,0.477303067710415,0.58626489844472,0.477303067710415
2009-09-01,"1-Sep","09/01/2009",2009,7.1,"09/01/2009",83,1.6518465833,13.7,0.1712964907,0.3818032787,"Good",0,13.43,NA,"",9,244,NA,0.00085697,0.41502521,35,NA,NA,NA,NA,0.461059211696103,0.606287761939573,0.461059211696103
2009-09-02,"2-Sep","09/02/2009",2009,6.6,"09/02/2009",92,1.596008775,13.8,0.0778852282,0.1809836066,"Good",1.2,5.413,NA,"",9,245,NA,0.0007359,0.17102805,35,NA,NA,NA,NA,0.205579096300732,0.573005520665736,0.205579096300732
2009-09-03,"3-Sep","09/03/2009",2009,5.5,"09/03/2009",86,1.4789820979,10.7,0.1263050712,0.2455737705,"Good",0,13.94,NA,"",9,246,NA,0.00079663,0.30034731,36,NA,NA,NA,NA,0.342191241497488,0.501336394425282,0.342191241497488
2009-09-04,"4-Sep","09/04/2009",2009,8.7,"09/04/2009",98,1.8422635904,13.3,0.0224756158,0.0436065574,"Good",19.3,2.662,NA,"",9,247,NA,0.00067144,0.01515022,36,NA,NA,NA,NA,0.0373980289786424,0.715839519762518,0.0373980289786424
2009-09-05,"5-Sep","09/05/2009",2009,11.7,"09/05/2009",96,2.2519110158,13.5,0.0549466288,0.0885245902,"Good",2.8,3.976,NA,"",9,248,NA,0.00070858,0.10754335,36,NA,NA,NA,NA,0.137540681575656,0.934357317771514,0.137540681575656
2009-09-06,"6-Sep","09/06/2009",2009,10.4,"09/06/2009",90,2.0654954025,11.1,0.1259952196,0.1819672131,"Good",0,8.88,NA,"",9,249,NA,0.00079623,0.29953951,36,NA,NA,NA,NA,0.34134625963138,0.837504630920115,0.34134625963138
2009-09-07,"7-Sep","09/07/2009",2009,11.2,"09/07/2009",78,2.1785335431,9,0.2923592015,0.3245901639,"Good",0,12.79,NA,"",9,250,NA,0.00103975,0.69916417,36,NA,NA,NA,NA,0.745963785697333,0.896706240692282,0.745963785697333
2009-09-08,"8-Sep","09/08/2009",2009,11.3,"09/08/2009",80,2.1930386093,10.7,0.2675507103,0.3508196721,"Good",5.5,12.59,NA,"",9,251,NA,0.00099973,0.64370602,36,NA,NA,NA,NA,0.691463355435893,0.90419612952671,0.691463355435893
2009-09-09,"9-Sep","09/09/2009",2009,10.1,"09/09/2009",75,2.0244550007,11.8,0.3087293876,0.4836065574,"Good",5.5,8.58,NA,"",9,252,NA,0.00106692,0.73501263,36,NA,NA,NA,NA,0.780899411893275,0.815629375282926,0.780899411893275
2009-09-10,"10-Sep","09/10/2009",2009,9.3,"09/10/2009",66,1.9184984844,8,0.3978965857,0.4459016393,"Good",0,13.35,NA,"",9,253,NA,0.00122609,0.92029917,37,NA,NA,NA,NA,0.957695757148898,0.758148346493927,0.957695757148898
2009-09-11,"11-Sep","09/11/2009",2009,9.9,"09/11/2009",81,1.9974946893,9.4,0.2315096345,0.2927868852,"Good",0.9,10.47,NA,"",9,254,NA,0.00094401,0.56064669,37,NA,NA,NA,NA,0.608821565880499,0.801143321448523,0.608821565880499
2009-09-12,"12-Sep","09/12/2009",2009,10.4,"09/12/2009",85,2.0654954025,8.8,0.1889928293,0.2163934426,"Good",0,8.72,NA,"",9,255,NA,0.00088179,0.45873614,37,NA,NA,NA,NA,0.505791200608892,0.837504630920115,0.505791200608892
2009-09-13,"13-Sep","09/13/2009",2009,9.9,"09/13/2009",86,1.9974946893,9.2,0.1705860465,0.211147541,"Good",0,9.23,NA,"",9,256,NA,0.00085599,0.41325417,37,NA,NA,NA,NA,0.459240041467654,0.801143321448523,0.459240041467654
2009-09-14,"14-Sep","09/14/2009",2009,9.2,"09/14/2009",83,1.9056031741,9.2,0.1976110492,0.2563934426,"Good",0,11.79,NA,"",9,257,NA,0.0008941,0.47974515,37,NA,NA,NA,NA,0.527176224282006,0.751049524093016,0.527176224282006
2009-09-15,"15-Sep","09/15/2009",2009,10.5,"09/15/2009",81,2.0793371323,10.6,0.2409951736,0.3301639344,"Good",0,11.64,NA,"",9,258,NA,0.0009584,0.58279789,37,NA,NA,NA,NA,0.630979455329117,0.844835572313377,0.630979455329117
2009-09-16,"16-Sep","09/16/2009",2009,9,"09/16/2009",82,1.8800411002,8.4,0.2064285128,0.2478688525,"Good",0,5.674,NA,"",9,259,NA,0.00090685,0.50105331,37,NA,NA,NA,NA,0.54878910653743,0.736908853110436,0.54878910653743
2009-09-17,"17-Sep","09/17/2009",2009,9.5,"09/17/2009",71,1.9445195894,6.5,0.3439855154,0.3090163934,"Good",0,9.63,NA,"",9,260,NA,0.00112755,0.81025433,38,NA,NA,NA,NA,0.853463611713309,0.77240322028671,0.853463611713309
2009-09-18,"18-Sep","09/18/2009",2009,8.6,"09/18/2009",95,1.8298203877,8.7,0.0558095218,0.0713114754,"Good",1.9,4.567,NA,"",9,261,NA,0.00070959,0.10995794,38,NA,NA,NA,NA,0.140140035149745,0.708853986051326,0.140140035149745
2009-09-19,"19-Sep","09/19/2009",2009,5.8,"09/19/2009",88,1.5101230818,10.6,0.1105410096,0.2085245902,"Good",0.9,7.52,NA,"",9,262,NA,0.00077639,0.25893028,38,NA,NA,NA,NA,0.298731316830703,0.520673358797155,0.298731316830703
2009-09-20,"20-Sep","09/20/2009",2009,4.7,"09/20/2009",87,1.3986896863,9.7,0.1109160921,0.2067213115,"Good",0,6.777,NA,"",9,263,NA,0.00077686,0.25992334,38,NA,NA,NA,NA,0.299776607712359,0.450525166241877,0.299776607712359
2009-09-21,"21-Sep","09/21/2009",2009,6.6,"09/21/2009",83,1.596008775,7.9,0.16550611,0.2201639344,"Good",0,7.6,NA,"",9,264,NA,0.00084899,0.40055387,38,NA,NA,NA,NA,0.446179222416,0.573005520665736,0.446179222416
2009-09-22,"22-Sep","09/22/2009",2009,7.7,"09/22/2009",95,1.7211175573,9.1,0.0524940855,0.0745901639,"Good",0,4.333,NA,"",9,265,NA,0.00070571,0.10066913,38,NA,NA,NA,NA,0.130135469208431,0.646819920543207,0.130135469208431
2009-09-23,"23-Sep","09/23/2009",2009,8.4,"09/23/2009",80,1.8051556624,8.1,0.2202289908,0.2655737705,"Good",4.4,8.09,NA,"",9,266,NA,0.00092713,0.53402846,38,NA,NA,NA,NA,0.582082779155611,0.694938983214376,0.582082779155611
2009-09-24,"24-Sep","09/24/2009",2009,4.7,"09/24/2009",75,1.3986896863,6.2,0.2133001772,0.2540983607,"Good",0,8.43,NA,"",9,267,NA,0.0009169,0.51752949,39,NA,NA,NA,NA,0.56544775732811,0.450525166241877,0.56544775732811
2009-09-25,"25-Sep","09/25/2009",2009,3.7,"09/25/2009",95,1.3037461116,8.5,0.0397642564,0.0696721311,"Good",1.2,4.698,NA,"",9,268,NA,0.00069099,0.06471667,39,NA,NA,NA,NA,0.0912860698609846,0.388524791928325,0.0912860698609846
2009-09-26,"26-Sep","09/26/2009",2009,1.9,"09/26/2009",76,1.1470926429,11.1,0.1679343629,0.4367213115,"Good",0,4.78,NA,"",9,269,NA,0.00085233,0.40663277,39,NA,NA,NA,NA,0.452434043863054,0.281028467789058,0.452434043863054
2009-09-27,"27-Sep","09/27/2009",2009,1.2,"09/27/2009",71,1.0908164479,8.3,0.1929654296,0.3945901639,"Good",0,4.278,NA,"",9,270,NA,0.00088744,0.46844282,39,NA,NA,NA,NA,0.515680904617822,0.240605545074254,0.515680904617822
2009-09-28,"28-Sep","09/28/2009",2009,2.6,"09/28/2009",89,1.2059179643,6.1,0.0809170954,0.11,"Good",2.4,4.446,NA,"",9,271,NA,0.00073958,0.17931059,39,NA,NA,NA,NA,0.214408877565745,0.322217243436317,0.214408877565745
2009-09-29,"29-Sep","09/29/2009",2009,3.4,"09/29/2009",76,1.2763948329,5.5,0.1868642035,0.2163934426,"Good",0,7.95,NA,"",9,272,NA,0.00087877,0.45351915,39,NA,NA,NA,NA,0.500469259027773,0.370246534769156,0.500469259027773
2009-09-30,"30-Sep","09/30/2009",2009,3.5,"09/30/2009",74,1.2854551168,5.3,0.2038731815,0.2259016393,"Good",0,6.965,NA,"",9,273,NA,0.00090314,0.49489745,39,NA,NA,NA,NA,0.542553168492835,0.376322958269526,0.542553168492835
2009-10-01,"1-Oct","10/01/2009",2009,2.9,"10/01/2009",87,1.231933472,5.2,0.0976923243,0.1108196721,"Good",0,7.95,NA,"",10,274,NA,0.00076023,0.22468655,40,NA,NA,NA,NA,0.262589307640758,0.340107606693634,0.262589307640758
2009-10-02,"2-Oct","10/02/2009",2009,6,"10/02/2009",85,1.5312034351,4.7,0.1401051143,0.1155737705,"Good",0,8.2,NA,"",10,275,NA,0.00081473,0.33607216,40,NA,NA,NA,NA,0.379453829556405,0.533651351335849,0.379453829556405
2009-10-03,"3-Oct","10/03/2009",2009,8,"10/03/2009",85,1.7567024442,5.1,0.1607382736,0.1254098361,"Good",0,7.25,NA,"",10,276,NA,0.00084246,0.38857501,40,NA,NA,NA,NA,0.43383567525267,0.667331838178703,0.43383567525267
2009-10-04,"4-Oct","10/04/2009",2009,9.2,"10/04/2009",96,1.9056031741,6.4,0.0464967174,0.0419672131,"Good",12.2,1.954,NA,"",10,277,NA,0.00069874,0.08378796,40,NA,NA,NA,NA,0.11191907367747,0.751049524093016,0.11191907367747
2009-10-05,"5-Oct","10/05/2009",2009,8.8,"10/05/2009",77,1.8547811901,4.4,0.260225801,0.1659016393,"Good",0,6.872,NA,"",10,278,NA,0.00098818,0.62706673,40,NA,NA,NA,NA,0.675004775559478,0.722843808583797,0.675004775559478
2009-10-06,"6-Oct","10/06/2009",2009,8.2,"10/06/2009",84,1.7807840081,4.5,0.1738045192,0.1180327869,"Good",1.5,6.937,NA,"",10,279,NA,0.00086045,0.42126732,40,NA,NA,NA,NA,0.467466782465233,0.68109839992585,0.467466782465233
2009-10-07,"7-Oct","10/07/2009",2009,8.5,"10/07/2009",92,1.8174512039,6.5,0.0886916187,0.0852459016,"Good",18.4,4.766,NA,"",10,280,NA,0.00074908,0.20043486,40,NA,NA,NA,NA,0.236879550667005,0.701887157230396,0.236879550667005
2009-10-08,"8-Oct","10/08/2009",2009,6,"10/08/2009",79,1.5312034351,4.6,0.19614716,0.1583606557,"Good",0,6.397,NA,"",10,281,NA,0.000892,0.47618932,41,NA,NA,NA,NA,0.523562013252796,0.533651351335849,0.523562013252796
2009-10-09,"9-Oct","10/09/2009",2009,5.9,"10/09/2009",71,1.5206310652,4.3,0.2689996354,0.2044262295,"Good",0,6.075,NA,"",10,282,NA,0.00100203,0.64698299,41,NA,NA,NA,NA,0.694698960201611,0.527153655753905,0.694698960201611
2009-10-10,"10-Oct","10/10/2009",2009,4.5,"10/10/2009",77,1.3792275141,4.3,0.1935056202,0.1621311475,"Good",0,6.025,NA,"",10,283,NA,0.00088822,0.46975975,41,NA,NA,NA,NA,0.517021436335659,0.437991745165333,0.517021436335659
2009-10-11,"11-Oct","10/11/2009",2009,3.7,"10/11/2009",86,1.3037461116,4.2,0.1113399179,0.0963934426,"Good",0,5.753,NA,"",10,284,NA,0.0007774,0.261045,41,NA,NA,NA,NA,0.300957074676435,0.388524791928325,0.300957074676435
2009-10-12,"12-Oct","10/12/2009",2009,2.3,"10/12/2009",84,1.1803887242,4.4,0.1152059395,0.1154098361,"Good",0,3.736,NA,"",10,285,NA,0.00078233,0.27125458,41,NA,NA,NA,NA,0.311692556013065,0.30447020868469,0.311692556013065
2009-10-13,"13-Oct","10/13/2009",2009,0.4,"10/13/2009",72,1.0294997906,3.6,0.1758385642,0.1652459016,"Good",0,5.293,NA,"",10,286,NA,0.00086328,0.42631828,41,NA,NA,NA,NA,0.472646841230673,0.195327443250061,0.472646841230673
2009-10-14,"14-Oct","10/14/2009",2009,-0.4,"10/14/2009",80,0.9712501102,3.4,0.1184925134,0.1114754098,"Good",0,5.293,NA,"",10,287,NA,0.00078654,0.27990293,41,NA,NA,NA,NA,0.320773202001132,0.15101021528994,0.320773202001132
2009-10-15,"15-Oct","10/15/2009",2009,-1.8,"10/15/2009",81,0.8762959553,5.4,0.1015627012,0.1681967213,"Good",0,4.536,NA,"",10,288,NA,0.00076506,0.23504805,42,NA,NA,NA,NA,0.273545071180105,0.07570608024743,0.273545071180105
2009-10-16,"16-Oct","10/16/2009",2009,-3.3,"10/16/2009",96,0.7837644293,7.3,0.0191238521,0.0478688525,"Good",0,1.334,NA,"",10,289,NA,0.0006677,0.00544116,42,NA,NA,NA,NA,0.0267982609940931,0,0.0267982609940931
2009-10-17,"17-Oct","10/17/2009",2009,-0.2,"10/17/2009",89,0.9855323535,5.5,0.0661292209,0.0991803279,"Good",0,4,NA,"",10,290,NA,0.00072178,0.13867414,42,NA,NA,NA,NA,0.170983636404766,0.162000562970328,0.170983636404766
2009-10-18,"18-Oct","10/18/2009",2009,2.7,"10/18/2009",98,1.214535381,5.1,0.0148173316,0.0167213115,"Good",0,1.719,NA,"",10,291,NA,0.00066293,-0.0070814,42,NA,NA,NA,NA,0.0131055988657539,0.328164715494526,0.0131055988657539
2009-10-19,"19-Oct","10/19/2009",2009,5,"10/19/2009",95,1.4283371052,5.5,0.0435642817,0.0450819672,"Good",13.2,1.926,NA,"",10,292,NA,0.00069536,0.07549692,42,NA,NA,NA,NA,0.102956027923692,0.469451769248613,0.102956027923692
2009-10-20,"20-Oct","10/20/2009",2009,-1,"10/20/2009",98,0.929495407,5.5,0.011339844,0.0180327869,"Good",0,3.443,NA,"",10,293,NA,0.0006591,-0.0172327,42,NA,NA,NA,NA,0.00198819808151106,0.118390584805177,0.00198819808151106
2009-10-21,"21-Oct","10/21/2009",2009,-4.9,"10/21/2009",98,0.6947033567,5.3,0.008475381,0.0173770492,"Good",0,2.369,NA,"",10,294,NA,0.00065596,-0.0256211,42,NA,NA,NA,NA,0,0,0
2009-10-22,"22-Oct","10/22/2009",2009,-4.9,"10/22/2009",99,0.6947033567,6.4,0.0042376905,0.0104918033,"Good",2.8,1.083,NA,"",10,295,NA,0.00065134,-0.038075,43,NA,NA,NA,NA,0,0,0
2009-10-23,"23-Oct","10/23/2009",2009,-0.5,"10/23/2009",97,0.9641778738,5.7,0.0176444551,0.0280327869,"Good",0,1.799,NA,"",10,296,NA,0.00066606,0.00114543,43,NA,NA,NA,NA,0.0221038363243343,0.145537102904557,0.0221038363243343
2009-10-24,"24-Oct","10/24/2009",2009,-1.8,"10/24/2009",98,0.8762959553,5.5,0.0106908107,0.0180327869,"Good",0,1.365,NA,"",10,297,NA,0.00065839,-0.0191313,43,NA,NA,NA,NA,0,0.07570608024743,0
2009-10-25,"25-Oct","10/25/2009",2009,-3.2,"10/25/2009",99,0.7896522868,6.2,0.0048168789,0.0101639344,"Good",0,0.651,NA,"",10,298,NA,0.00065197,-0.0363697,43,NA,NA,NA,NA,0,0.00317627991037772,0
2009-10-26,"26-Oct","10/26/2009",2009,-2.8,"10/26/2009",99,0.813597408,6.7,0.0049629442,0.0109836066,"Good",0,1.298,NA,"",10,299,NA,0.00065213,-0.0359399,43,NA,NA,NA,NA,0,0.0236220162603046,0
2009-10-27,"27-Oct","10/27/2009",2009,-2.4,"10/27/2009",99,0.8381833159,6.3,0.0051129182,0.0103278689,"Good",0,1.427,NA,"",10,300,NA,0.00065229,-0.0354985,43,NA,NA,NA,NA,0,0.0442882134225512,0
2009-10-28,"28-Oct","10/28/2009",2009,2.3,"10/28/2009",93,1.1803887242,5.6,0.0504025985,0.0642622951,"Good",0.3,1.794,NA,"",10,301,NA,0.00070327,0.09479358,43,NA,NA,NA,NA,0.1238002261801,0.30447020868469,0.1238002261801
